sales,profit,region,state,category,type,caffeination
165,59,West,WA,Espresso,Decaf Espresso,Decaf
160,71,West,WA,Coffee,Columbian,Regular
242,24,West,WA,Coffee,Decaf Irish Cream,Decaf
346,140,Central,CO,Herbal Tea,Chamomile,Decaf
133,6,Central,CO,Herbal Tea,Lemon,Decaf
137,43,Central,CO,Herbal Tea,Mint,Decaf
129,19,Central,CO,Tea,Darjeeling,Regular
147,50,Central,CO,Tea,Earl Grey,Regular
113,47,Central,CO,Tea,Green Tea,Regular
211,125,Central,CO,Espresso,Caffe Mocha,Regular
181,71,Central,CO,Espresso,Decaf Espresso,Decaf
238,142,Central,CO,Coffee,Amaretto,Regular
190,93,Central,CO,Coffee,Columbian,Regular
261,156,Central,CO,Coffee,Decaf Irish Cream,Decaf
238,141,Central,IL,Herbal Tea,Chamomile,Decaf
190,92,Central,IL,Herbal Tea,Lemon,Decaf
261,157,Central,IL,Herbal Tea,Mint,Decaf
211,123,Central,IL,Tea,Darjeeling,Regular
181,73,Central,IL,Tea,Earl Grey,Regular
626,326,Central,IL,Espresso,Caffe Mocha,Regular
509,221,Central,IL,Espresso,Decaf Espresso,Decaf
486,232,Central,IL,Coffee,Columbian,Regular
321,172,Central,IL,Coffee,Decaf Irish Cream,Decaf
626,326,Central,IA,Herbal Tea,Chamomile,Decaf
321,171,Central,IA,Herbal Tea,Lemon,Decaf
509,220,Central,IA,Tea,Darjeeling,Regular
616,276,Central,IA,Tea,Earl Grey,Regular
46,15,Central,IA,Espresso,Caffe Mocha,Regular
46,47,Central,IA,Espresso,Decaf Espresso,Decaf
50,16,Central,IA,Coffee,Amaretto,Regular
65,4,Central,IA,Coffee,Columbian,Regular
52,13,Central,IA,Coffee,Decaf Irish Cream,Decaf
114,9,Central,MO,Herbal Tea,Chamomile,Decaf
142,18,Central,MO,Herbal Tea,Lemon,Decaf
94,16,Central,MO,Tea,Darjeeling,Regular
69,13,Central,MO,Tea,Earl Grey,Regular
84,3,Central,MO,Tea,Green Tea,Regular
123,64,Central,MO,Espresso,Caffe Mocha,Regular
119,65,Central,MO,Espresso,Decaf Espresso,Decaf
190,52,Central,MO,Coffee,Columbian,Regular
178,70,Central,MO,Coffee,Decaf Irish Cream,Decaf
56,24,Central,OH,Herbal Tea,Chamomile,Decaf
80,39,Central,OH,Herbal Tea,Lemon,Decaf
237,108,Central,OH,Tea,Darjeeling,Regular
285,144,Central,OH,Tea,Earl Grey,Regular
346,138,Central,OH,Espresso,Caffe Mocha,Regular
129,19,Central,OH,Espresso,Decaf Espresso,Decaf
137,42,Central,OH,Coffee,Amaretto,Regular
114,40,Central,OH,Coffee,Columbian,Regular
133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
142,68,Central,WI,Herbal Tea,Chamomile,Decaf
129,70,Central,WI,Herbal Tea,Lemon,Decaf
121,46,Central,WI,Tea,Darjeeling,Regular
160,1,Central,WI,Tea,Earl Grey,Regular
161,58,Central,WI,Espresso,Caffe Mocha,Regular
110,47,Central,WI,Espresso,Decaf Espresso,Decaf
135,24,Central,WI,Coffee,Amaretto,Regular
242,25,Central,WI,Coffee,Columbian,Regular
208,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
190,50,East,CT,Herbal Tea,Lemon,Decaf
178,68,East,CT,Herbal Tea,Mint,Decaf
123,64,East,CT,Tea,Darjeeling,Regular
66,27,East,CT,Tea,Green Tea,Regular
311,159,East,CT,Coffee,Columbian,Regular
160,0,East,CT,Espresso,Caffe Mocha,Regular
127,36,East,CT,Espresso,Decaf Espresso,Decaf
110,46,East,FL,Herbal Tea,Chamomile,Decaf
135,22,East,FL,Herbal Tea,Lemon,Decaf
161,58,East,FL,Herbal Tea,Mint,Decaf
91,45,East,FL,Tea,Darjeeling,Regular
129,70,East,FL,Tea,Green Tea,Regular
237,108,East,FL,Coffee,Columbian,Regular
285,145,East,FL,Coffee,Decaf Irish Cream,Decaf
242,25,East,FL,Espresso,Caffe Mocha,Regular
208,86,East,FL,Espresso,Decaf Espresso,Decaf
129,19,East,MA,Herbal Tea,Lemon,Decaf
80,39,East,MA,Tea,Darjeeling,Regular
56,24,East,MA,Tea,Green Tea,Regular
553,589,East,MA,Coffee,Columbian,Regular
125,18,East,MA,Espresso,Caffe Mocha,Regular
346,140,East,MA,Espresso,Regular Espresso,Regular
84,4,East,NH,Herbal Tea,Lemon,Decaf
50,18,East,NH,Tea,Darjeeling,Regular
46,47,East,NH,Tea,Green Tea,Regular
129,49,East,NH,Coffee,Amaretto,Regular
133,40,East,NH,Coffee,Columbian,Regular
114,9,East,NH,Espresso,Caffe Mocha,Regular
69,13,East,NH,Espresso,Regular Espresso,Regular
211,123,East,NY,Tea,Green Tea,Regular
680,367,East,NY,Herbal Tea,Lemon,Decaf
201,156,East,NY,Herbal Tea,Mint,Decaf
261,156,East,NY,Tea,Darjeeling,Regular
238,141,East,NY,Tea,Earl Grey,Regular
759,410,East,NY,Coffee,Columbian,Regular
70,304,East,NY,Espresso,Caffe Mocha,Regular
601,349,East,NY,Espresso,Regular Espresso,Regular
127,56,South,LA,Herbal Tea,Chamomile,Decaf
190,52,South,LA,Herbal Tea,Lemon,Decaf
92,45,South,LA,Coffee,Columbian,Regular
129,71,South,LA,Coffee,Decaf Irish Cream,Decaf
160,1,South,LA,Espresso,Caffe Latte,Regular
142,67,South,LA,Espresso,Caffe Mocha,Regular
121,46,South,LA,Espresso,Decaf Espresso,Decaf
50,18,South,NM,Herbal Tea,Chamomile,Decaf
65,4,South,NM,Herbal Tea,Lemon,Decaf
133,40,South,NM,Coffee,Columbian,Regular
142,16,South,NM,Coffee,Decaf Irish Cream,Decaf
69,13,South,NM,Espresso,Caffe Latte,Regular
114,9,South,NM,Espresso,Caffe Mocha,Regular
94,18,South,NM,Espresso,Decaf Espresso,Decaf
135,22,South,OK,Herbal Tea,Chamomile,Decaf
242,24,South,OK,Herbal Tea,Lemon,Decaf
113,49,South,OK,Coffee,Columbian,Regular
80,37,South,OK,Coffee,Decaf Irish Cream,Decaf
285,145,South,OK,Espresso,Caffe Latte,Regular
56,24,South,OK,Espresso,Caffe Mocha,Regular
237,110,South,OK,Espresso,Decaf Espresso,Decaf
137,42,South,TX,Herbal Tea,Chamomile,Decaf
114,40,South,TX,Herbal Tea,Lemon,Decaf
486,239,South,TX,Coffee,Columbian,Regular
190,93,South,TX,Coffee,Decaf Irish Cream,Decaf
181,71,South,TX,Espresso,Caffe Latte,Regular
238,142,South,TX,Espresso,Caffe Mocha,Regular
211,125,South,TX,Espresso,Decaf Espresso,Decaf
129,50,West,UT,Herbal Tea,Chamomile,Decaf
133,42,West,UT,Herbal Tea,Lemon,Decaf
142,16,West,UT,Herbal Tea,Mint,Decaf
114,9,West,UT,Tea,Darjeeling,Regular
94,16,West,UT,Tea,Earl Grey,Regular
69,12,West,UT,Tea,Green Tea,Regular
119,64,West,UT,Espresso,Caffe Latte,Regular
127,55,West,UT,Espresso,Caffe Mocha,Regular
123,64,West,UT,Espresso,Decaf Espresso,Decaf
178,70,West,UT,Coffee,Amaretto,Regular
127,37,West,UT,Coffee,Columbian,Regular
190,50,West,UT,Coffee,Decaf Irish Cream,Decaf
261,157,West,CA,Herbal Tea,Chamomile,Decaf
486,240,West,CA,Herbal Tea,Lemon,Decaf
190,92,West,CA,Herbal Tea,Mint,Decaf
238,142,West,CA,Tea,Darjeeling,Regular
211,123,West,CA,Tea,Earl Grey,Regular
181,71,West,CA,Tea,Green Tea,Regular
509,220,West,CA,Espresso,Caffe Latte,Regular
318,39,West,CA,Espresso,Caffe Mocha,Regular
626,326,West,CA,Espresso,Decaf Espresso,Decaf
117,113,West,CA,Coffee,Amaretto,Regular
759,410,West,CA,Coffee,Columbian,Regular
169,209,West,CA,Coffee,Decaf Irish Cream,Decaf
318,40,West,NV,Herbal Tea,Chamomile,Decaf
486,232,West,NV,Herbal Tea,Lemon,Decaf
321,171,West,NV,Herbal Tea,Mint,Decaf
626,325,West,NV,Tea,Darjeeling,Regular
509,221,West,NV,Tea,Earl Grey,Regular
28,542,West,NV,Tea,Green Tea,Regular
46,47,West,NV,Espresso,Caffe Latte,Regular
50,16,West,NV,Espresso,Caffe Mocha,Regular
46,15,West,NV,Espresso,Decaf Espresso,Decaf
84,3,West,NV,Coffee,Columbian,Regular
65,6,West,NV,Coffee,Decaf Irish Cream,Decaf
93,46,West,OR,Herbal Tea,Chamomile,Decaf
113,47,West,OR,Herbal Tea,Lemon,Decaf
56,22,West,OR,Tea,Darjeeling,Regular
237,108,West,OR,Tea,Earl Grey,Regular
285,145,West,OR,Tea,Green Tea,Regular
129,19,West,OR,Espresso,Caffe Latte,Regular
137,42,West,OR,Espresso,Caffe Mocha,Regular
346,138,West,OR,Espresso,Decaf Espresso,Decaf
133,4,West,OR,Coffee,Amaretto,Regular
127,12,West,OR,Coffee,Columbian,Regular
114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
311,157,West,WA,Herbal Tea,Chamomile,Decaf
92,45,West,WA,Herbal Tea,Lemon,Decaf
142,67,West,WA,Tea,Darjeeling,Regular
121,45,West,WA,Tea,Earl Grey,Regular
160,0,West,WA,Tea,Green Tea,Regular
110,47,West,WA,Espresso,Caffe Latte,Regular
135,22,West,WA,Espresso,Caffe Mocha,Regular
161,58,West,WA,Espresso,Decaf Espresso,Decaf
180,80,West,WA,Coffee,Columbian,Regular
242,25,West,WA,Coffee,Decaf Irish Cream,Decaf
295,115,Central,CO,Herbal Tea,Chamomile,Decaf
127,4,Central,CO,Herbal Tea,Lemon,Decaf
122,36,Central,CO,Herbal Tea,Mint,Decaf
117,17,Central,CO,Tea,Darjeeling,Regular
121,37,Central,CO,Tea,Earl Grey,Regular
98,41,Central,CO,Tea,Green Tea,Regular
208,121,Central,CO,Espresso,Caffe Mocha,Regular
159,61,Central,CO,Espresso,Decaf Espresso,Decaf
254,153,Central,CO,Coffee,Amaretto,Regular
188,94,Central,CO,Coffee,Columbian,Regular
254,155,Central,CO,Coffee,Decaf Irish Cream,Decaf
254,155,Central,IL,Herbal Tea,Chamomile,Decaf
188,94,Central,IL,Herbal Tea,Lemon,Decaf
254,155,Central,IL,Herbal Tea,Mint,Decaf
208,121,Central,IL,Tea,Darjeeling,Regular
159,61,Central,IL,Tea,Earl Grey,Regular
607,317,Central,IL,Espresso,Caffe Mocha,Regular
516,228,Central,IL,Espresso,Decaf Espresso,Decaf
461,222,Central,IL,Coffee,Columbian,Regular
309,168,Central,IL,Coffee,Decaf Irish Cream,Decaf
607,319,Central,IA,Herbal Tea,Chamomile,Decaf
309,168,Central,IA,Herbal Tea,Lemon,Decaf
516,228,Central,IA,Tea,Darjeeling,Regular
584,262,Central,IA,Tea,Earl Grey,Regular
49,17,Central,IA,Espresso,Caffe Mocha,Regular
43,43,Central,IA,Espresso,Decaf Espresso,Decaf
49,17,Central,IA,Coffee,Amaretto,Regular
67,10,Central,IA,Coffee,Columbian,Regular
52,15,Central,IA,Coffee,Decaf Irish Cream,Decaf
103,11,Central,MO,Herbal Tea,Chamomile,Decaf
135,21,Central,MO,Herbal Tea,Lemon,Decaf
91,19,Central,MO,Tea,Darjeeling,Regular
75,6,Central,MO,Tea,Earl Grey,Regular
80,3,Central,MO,Tea,Green Tea,Regular
108,57,Central,MO,Espresso,Caffe Mocha,Regular
96,50,Central,MO,Espresso,Decaf Espresso,Decaf
171,46,Central,MO,Coffee,Columbian,Regular
147,52,Central,MO,Coffee,Decaf Irish Cream,Decaf
49,17,Central,OH,Herbal Tea,Chamomile,Decaf
70,32,Central,OH,Herbal Tea,Lemon,Decaf
233,109,Central,OH,Tea,Darjeeling,Regular
271,139,Central,OH,Tea,Earl Grey,Regular
295,116,Central,OH,Espresso,Caffe Mocha,Regular
117,15,Central,OH,Espresso,Decaf Espresso,Decaf
122,37,Central,OH,Coffee,Amaretto,Regular
102,33,Central,OH,Coffee,Columbian,Regular
127,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
129,62,Central,WI,Herbal Tea,Chamomile,Decaf
129,70,Central,WI,Herbal Tea,Lemon,Decaf
109,37,Central,WI,Tea,Darjeeling,Regular
153,3,Central,WI,Tea,Earl Grey,Regular
168,65,Central,WI,Espresso,Caffe Mocha,Regular
109,48,Central,WI,Espresso,Decaf Espresso,Decaf
129,23,Central,WI,Coffee,Amaretto,Regular
219,23,Central,WI,Coffee,Columbian,Regular
202,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
171,46,East,CT,Herbal Tea,Lemon,Decaf
147,52,East,CT,Herbal Tea,Mint,Decaf
108,58,East,CT,Tea,Darjeeling,Regular
56,23,East,CT,Tea,Green Tea,Regular
273,135,East,CT,Coffee,Columbian,Regular
153,4,East,CT,Espresso,Caffe Mocha,Regular
112,30,East,CT,Espresso,Decaf Espresso,Decaf
109,48,East,FL,Herbal Tea,Chamomile,Decaf
129,23,East,FL,Herbal Tea,Lemon,Decaf
168,65,East,FL,Herbal Tea,Mint,Decaf
88,44,East,FL,Tea,Darjeeling,Regular
129,72,East,FL,Tea,Green Tea,Regular
233,108,East,FL,Coffee,Columbian,Regular
271,138,East,FL,Coffee,Decaf Irish Cream,Decaf
219,23,East,FL,Espresso,Caffe Mocha,Regular
202,86,East,FL,Espresso,Decaf Espresso,Decaf
117,17,East,MA,Herbal Tea,Lemon,Decaf
70,30,East,MA,Tea,Darjeeling,Regular
49,17,East,MA,Tea,Green Tea,Regular
546,599,East,MA,Coffee,Columbian,Regular
113,22,East,MA,Espresso,Caffe Mocha,Regular
295,116,East,MA,Espresso,Regular Espresso,Regular
43,44,East,NH,Tea,Green Tea,Regular
80,1,East,NH,Herbal Tea,Lemon,Decaf
49,17,East,NH,Tea,Darjeeling,Regular
124,48,East,NH,Coffee,Amaretto,Regular
131,43,East,NH,Coffee,Columbian,Regular
103,10,East,NH,Espresso,Caffe Mocha,Regular
75,4,East,NH,Espresso,Regular Espresso,Regular
208,123,East,NY,Tea,Green Tea,Regular
645,348,East,NY,Herbal Tea,Lemon,Decaf
196,181,East,NY,Herbal Tea,Mint,Decaf
254,155,East,NY,Tea,Darjeeling,Regular
254,153,East,NY,Tea,Earl Grey,Regular
749,407,East,NY,Coffee,Columbian,Regular
68,269,East,NY,Espresso,Caffe Mocha,Regular
538,258,East,NY,Espresso,Regular Espresso,Regular
110,48,South,LA,Herbal Tea,Chamomile,Decaf
171,46,South,LA,Herbal Tea,Lemon,Decaf
98,50,South,LA,Coffee,Columbian,Regular
129,72,South,LA,Coffee,Decaf Irish Cream,Decaf
153,4,South,LA,Espresso,Caffe Latte,Regular
129,61,South,LA,Espresso,Caffe Mocha,Regular
109,39,South,LA,Espresso,Decaf Espresso,Decaf
49,17,South,NM,Herbal Tea,Chamomile,Decaf
67,10,South,NM,Herbal Tea,Lemon,Decaf
131,43,South,NM,Coffee,Columbian,Regular
135,21,South,NM,Coffee,Decaf Irish Cream,Decaf
75,6,South,NM,Espresso,Caffe Latte,Regular
103,10,South,NM,Espresso,Caffe Mocha,Regular
91,19,South,NM,Espresso,Decaf Espresso,Decaf
129,23,South,OK,Herbal Tea,Chamomile,Decaf
219,23,South,OK,Herbal Tea,Lemon,Decaf
98,41,South,OK,Coffee,Columbian,Regular
70,30,South,OK,Coffee,Decaf Irish Cream,Decaf
271,139,South,OK,Espresso,Caffe Latte,Regular
49,18,South,OK,Espresso,Caffe Mocha,Regular
233,109,South,OK,Espresso,Decaf Espresso,Decaf
122,37,South,TX,Herbal Tea,Chamomile,Decaf
102,35,South,TX,Herbal Tea,Lemon,Decaf
507,253,South,TX,Coffee,Columbian,Regular
188,94,South,TX,Coffee,Decaf Irish Cream,Decaf
159,61,South,TX,Espresso,Caffe Latte,Regular
254,155,South,TX,Espresso,Caffe Mocha,Regular
208,121,South,TX,Espresso,Decaf Espresso,Decaf
124,47,West,UT,Herbal Tea,Chamomile,Decaf
131,44,West,UT,Herbal Tea,Lemon,Decaf
135,21,West,UT,Herbal Tea,Mint,Decaf
103,11,West,UT,Tea,Darjeeling,Regular
91,19,West,UT,Tea,Earl Grey,Regular
75,4,West,UT,Tea,Green Tea,Regular
96,50,West,UT,Espresso,Caffe Latte,Regular
110,50,West,UT,Espresso,Caffe Mocha,Regular
108,58,West,UT,Espresso,Decaf Espresso,Decaf
147,52,West,UT,Coffee,Amaretto,Regular
112,30,West,UT,Coffee,Columbian,Regular
171,47,West,UT,Coffee,Decaf Irish Cream,Decaf
254,153,West,CA,Herbal Tea,Chamomile,Decaf
507,253,West,CA,Herbal Tea,Lemon,Decaf
188,92,West,CA,Herbal Tea,Mint,Decaf
254,153,West,CA,Tea,Darjeeling,Regular
208,123,West,CA,Tea,Earl Grey,Regular
159,59,West,CA,Tea,Green Tea,Regular
516,228,West,CA,Espresso,Caffe Latte,Regular
286,35,West,CA,Espresso,Caffe Mocha,Regular
607,317,West,CA,Espresso,Decaf Espresso,Decaf
105,116,West,CA,Coffee,Amaretto,Regular
749,407,West,CA,Coffee,Columbian,Regular
162,196,West,CA,Coffee,Decaf Irish Cream,Decaf
286,35,West,NV,Herbal Tea,Chamomile,Decaf
461,221,West,NV,Herbal Tea,Lemon,Decaf
309,167,West,NV,Herbal Tea,Mint,Decaf
607,319,West,NV,Tea,Darjeeling,Regular
516,226,West,NV,Tea,Earl Grey,Regular
18,524,West,NV,Tea,Green Tea,Regular
43,43,West,NV,Espresso,Caffe Latte,Regular
49,18,West,NV,Espresso,Caffe Mocha,Regular
49,18,West,NV,Espresso,Decaf Espresso,Decaf
80,1,West,NV,Coffee,Columbian,Regular
67,8,West,NV,Coffee,Decaf Irish Cream,Decaf
74,36,West,OR,Herbal Tea,Chamomile,Decaf
98,41,West,OR,Herbal Tea,Lemon,Decaf
49,17,West,OR,Tea,Darjeeling,Regular
233,109,West,OR,Tea,Earl Grey,Regular
271,139,West,OR,Tea,Green Tea,Regular
117,15,West,OR,Espresso,Caffe Latte,Regular
122,37,West,OR,Espresso,Caffe Mocha,Regular
295,115,West,OR,Espresso,Decaf Espresso,Decaf
127,3,West,OR,Coffee,Amaretto,Regular
115,11,West,OR,Coffee,Columbian,Regular
102,35,West,OR,Coffee,Decaf Irish Cream,Decaf
273,135,West,WA,Herbal Tea,Chamomile,Decaf
98,50,West,WA,Herbal Tea,Lemon,Decaf
129,61,West,WA,Tea,Darjeeling,Regular
109,37,West,WA,Tea,Earl Grey,Regular
153,3,West,WA,Tea,Green Tea,Regular
109,47,West,WA,Espresso,Caffe Latte,Regular
129,22,West,WA,Espresso,Caffe Mocha,Regular
168,65,West,WA,Espresso,Decaf Espresso,Decaf
173,80,West,WA,Coffee,Columbian,Regular
219,22,West,WA,Coffee,Decaf Irish Cream,Decaf
295,115,Central,CO,Herbal Tea,Chamomile,Decaf
106,10,Central,CO,Herbal Tea,Lemon,Decaf
117,33,Central,CO,Herbal Tea,Mint,Decaf
114,15,Central,CO,Tea,Darjeeling,Regular
116,37,Central,CO,Tea,Earl Grey,Regular
98,40,Central,CO,Tea,Green Tea,Regular
228,137,Central,CO,Espresso,Caffe Mocha,Regular
134,46,Central,CO,Espresso,Decaf Espresso,Decaf
274,167,Central,CO,Coffee,Amaretto,Regular
188,94,Central,CO,Coffee,Columbian,Regular
298,182,Central,CO,Coffee,Decaf Irish Cream,Decaf
274,167,Central,IL,Herbal Tea,Chamomile,Decaf
188,92,Central,IL,Herbal Tea,Lemon,Decaf
298,184,Central,IL,Herbal Tea,Mint,Decaf
228,137,Central,IL,Tea,Darjeeling,Regular
134,46,Central,IL,Tea,Earl Grey,Regular
628,333,Central,IL,Espresso,Caffe Mocha,Regular
516,226,Central,IL,Espresso,Decaf Espresso,Decaf
474,230,Central,IL,Coffee,Columbian,Regular
342,186,Central,IL,Coffee,Decaf Irish Cream,Decaf
628,333,Central,IA,Herbal Tea,Chamomile,Decaf
342,188,Central,IA,Herbal Tea,Lemon,Decaf
516,226,Central,IA,Tea,Darjeeling,Regular
598,272,Central,IA,Tea,Earl Grey,Regular
53,21,Central,IA,Espresso,Caffe Mocha,Regular
43,43,Central,IA,Espresso,Decaf Espresso,Decaf
57,25,Central,IA,Coffee,Amaretto,Regular
69,11,Central,IA,Coffee,Columbian,Regular
52,15,Central,IA,Coffee,Decaf Irish Cream,Decaf
124,6,Central,MO,Herbal Tea,Chamomile,Decaf
140,46,Central,MO,Herbal Tea,Lemon,Decaf
95,19,Central,MO,Tea,Darjeeling,Regular
77,4,Central,MO,Tea,Earl Grey,Regular
81,0,Central,MO,Tea,Green Tea,Regular
91,46,Central,MO,Espresso,Caffe Mocha,Regular
88,43,Central,MO,Espresso,Decaf Espresso,Decaf
167,43,Central,MO,Coffee,Columbian,Regular
141,48,Central,MO,Coffee,Decaf Irish Cream,Decaf
44,12,Central,OH,Herbal Tea,Chamomile,Decaf
59,25,Central,OH,Herbal Tea,Lemon,Decaf
276,137,Central,OH,Tea,Darjeeling,Regular
279,145,Central,OH,Tea,Earl Grey,Regular
295,115,Central,OH,Espresso,Caffe Mocha,Regular
114,17,Central,OH,Espresso,Decaf Espresso,Decaf
117,33,Central,OH,Coffee,Amaretto,Regular
92,26,Central,OH,Coffee,Columbian,Regular
106,8,Central,OH,Coffee,Decaf Irish Cream,Decaf
124,55,Central,WI,Herbal Tea,Chamomile,Decaf
143,80,Central,WI,Herbal Tea,Lemon,Decaf
98,33,Central,WI,Tea,Darjeeling,Regular
127,3,Central,WI,Tea,Earl Grey,Regular
175,69,Central,WI,Espresso,Caffe Mocha,Regular
109,47,Central,WI,Espresso,Decaf Espresso,Decaf
132,26,Central,WI,Coffee,Amaretto,Regular
262,33,Central,WI,Coffee,Columbian,Regular
210,87,Central,WI,Coffee,Decaf Irish Cream,Decaf
51,21,East,CT,Tea,Green Tea,Regular
167,44,East,CT,Herbal Tea,Lemon,Decaf
141,50,East,CT,Herbal Tea,Mint,Decaf
91,46,East,CT,Tea,Darjeeling,Regular
230,109,East,CT,Coffee,Columbian,Regular
127,3,East,CT,Espresso,Caffe Mocha,Regular
107,26,East,CT,Espresso,Decaf Espresso,Decaf
143,80,East,FL,Tea,Green Tea,Regular
109,48,East,FL,Herbal Tea,Chamomile,Decaf
132,26,East,FL,Herbal Tea,Lemon,Decaf
175,68,East,FL,Herbal Tea,Mint,Decaf
104,52,East,FL,Tea,Darjeeling,Regular
276,137,East,FL,Coffee,Columbian,Regular
279,145,East,FL,Coffee,Decaf Irish Cream,Decaf
262,35,East,FL,Espresso,Caffe Mocha,Regular
210,87,East,FL,Espresso,Decaf Espresso,Decaf
44,14,East,MA,Tea,Green Tea,Regular
114,17,East,MA,Herbal Tea,Lemon,Decaf
59,26,East,MA,Tea,Darjeeling,Regular
643,755,East,MA,Coffee,Columbian,Regular
110,4,East,MA,Espresso,Caffe Mocha,Regular
295,115,East,MA,Espresso,Regular Espresso,Regular
43,44,East,NH,Tea,Green Tea,Regular
81,0,East,NH,Herbal Tea,Lemon,Decaf
57,23,East,NH,Tea,Darjeeling,Regular
137,57,East,NH,Coffee,Amaretto,Regular
155,58,East,NH,Coffee,Columbian,Regular
124,6,East,NH,Espresso,Caffe Mocha,Regular
77,4,East,NH,Espresso,Regular Espresso,Regular
228,137,East,NY,Tea,Green Tea,Regular
663,363,East,NY,Herbal Tea,Lemon,Decaf
196,197,East,NY,Herbal Tea,Mint,Decaf
298,184,East,NY,Tea,Darjeeling,Regular
274,167,East,NY,Tea,Earl Grey,Regular
882,493,East,NY,Coffee,Columbian,Regular
71,326,East,NY,Espresso,Caffe Mocha,Regular
669,439,East,NY,Espresso,Regular Espresso,Regular
110,50,South,LA,Herbal Tea,Chamomile,Decaf
167,44,South,LA,Herbal Tea,Lemon,Decaf
106,55,South,LA,Coffee,Columbian,Regular
143,80,South,LA,Coffee,Decaf Irish Cream,Decaf
127,4,South,LA,Espresso,Caffe Latte,Regular
124,57,South,LA,Espresso,Caffe Mocha,Regular
98,32,South,LA,Espresso,Decaf Espresso,Decaf
57,25,South,NM,Herbal Tea,Chamomile,Decaf
69,11,South,NM,Herbal Tea,Lemon,Decaf
155,59,South,NM,Coffee,Columbian,Regular
140,47,South,NM,Coffee,Decaf Irish Cream,Decaf
77,4,South,NM,Espresso,Caffe Latte,Regular
124,4,South,NM,Espresso,Caffe Mocha,Regular
95,19,South,NM,Espresso,Decaf Espresso,Decaf
132,26,South,OK,Herbal Tea,Chamomile,Decaf
262,35,South,OK,Herbal Tea,Lemon,Decaf
98,40,South,OK,Coffee,Columbian,Regular
59,26,South,OK,Coffee,Decaf Irish Cream,Decaf
279,145,South,OK,Espresso,Caffe Latte,Regular
44,14,South,OK,Espresso,Caffe Mocha,Regular
276,137,South,OK,Espresso,Decaf Espresso,Decaf
117,33,South,TX,Herbal Tea,Chamomile,Decaf
92,28,South,TX,Herbal Tea,Lemon,Decaf
527,265,South,TX,Coffee,Columbian,Regular
188,94,South,TX,Coffee,Decaf Irish Cream,Decaf
134,46,South,TX,Espresso,Caffe Latte,Regular
274,166,South,TX,Espresso,Caffe Mocha,Regular
228,137,South,TX,Espresso,Decaf Espresso,Decaf
137,58,West,UT,Herbal Tea,Chamomile,Decaf
155,58,West,UT,Herbal Tea,Lemon,Decaf
140,46,West,UT,Herbal Tea,Mint,Decaf
124,4,West,UT,Tea,Darjeeling,Regular
95,19,West,UT,Tea,Earl Grey,Regular
77,4,West,UT,Tea,Green Tea,Regular
88,43,West,UT,Espresso,Caffe Latte,Regular
110,48,West,UT,Espresso,Caffe Mocha,Regular
91,47,West,UT,Espresso,Decaf Espresso,Decaf
141,50,West,UT,Coffee,Amaretto,Regular
107,26,West,UT,Coffee,Columbian,Regular
167,44,West,UT,Coffee,Decaf Irish Cream,Decaf
298,184,West,CA,Herbal Tea,Chamomile,Decaf
527,265,West,CA,Herbal Tea,Lemon,Decaf
188,92,West,CA,Herbal Tea,Mint,Decaf
274,166,West,CA,Tea,Darjeeling,Regular
228,135,West,CA,Tea,Earl Grey,Regular
134,44,West,CA,Tea,Green Tea,Regular
516,228,West,CA,Espresso,Caffe Latte,Regular
342,50,West,CA,Espresso,Caffe Mocha,Regular
628,331,West,CA,Espresso,Decaf Espresso,Decaf
95,156,West,CA,Coffee,Amaretto,Regular
882,493,West,CA,Coffee,Columbian,Regular
167,196,West,CA,Coffee,Decaf Irish Cream,Decaf
342,51,West,NV,Herbal Tea,Chamomile,Decaf
474,229,West,NV,Herbal Tea,Lemon,Decaf
342,188,West,NV,Herbal Tea,Mint,Decaf
628,333,West,NV,Tea,Darjeeling,Regular
516,228,West,NV,Tea,Earl Grey,Regular
37,509,West,NV,Tea,Green Tea,Regular
43,43,West,NV,Espresso,Caffe Latte,Regular
57,25,West,NV,Espresso,Caffe Mocha,Regular
53,21,West,NV,Espresso,Decaf Espresso,Decaf
81,0,West,NV,Coffee,Columbian,Regular
69,11,West,NV,Coffee,Decaf Irish Cream,Decaf
68,30,West,OR,Herbal Tea,Chamomile,Decaf
98,41,West,OR,Herbal Tea,Lemon,Decaf
44,12,West,OR,Tea,Darjeeling,Regular
276,138,West,OR,Tea,Earl Grey,Regular
279,145,West,OR,Tea,Green Tea,Regular
114,15,West,OR,Espresso,Caffe Latte,Regular
117,33,West,OR,Espresso,Caffe Mocha,Regular
295,115,West,OR,Espresso,Decaf Espresso,Decaf
106,8,West,OR,Coffee,Amaretto,Regular
111,6,West,OR,Coffee,Columbian,Regular
92,28,West,OR,Coffee,Decaf Irish Cream,Decaf
230,109,West,WA,Herbal Tea,Chamomile,Decaf
106,55,West,WA,Herbal Tea,Lemon,Decaf
124,57,West,WA,Tea,Darjeeling,Regular
98,33,West,WA,Tea,Earl Grey,Regular
127,4,West,WA,Tea,Green Tea,Regular
109,47,West,WA,Espresso,Caffe Latte,Regular
132,25,West,WA,Espresso,Caffe Mocha,Regular
