City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Beijing,2008,Volleyball,Volleyball,"BOWN, Heather",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"DAVIS, Nicole",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"GLASS, Kimberly",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"HANEEF-PARK, Tayyiba",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"JOINES, Jennifer",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"NNAMANI, Ogonna",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"SCOTT-ARRUDA, Danielle",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"SYKORA, Stacy",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"TOM, Logan",USA,Women,volleyball,W,Silver
Beijing,2008,Volleyball,Volleyball,"WILLOUGHBY, Kim",USA,Women,volleyball,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"IRAWAN, Eko Yuli",INA,Men,"- 56kg, total (bantamweight)",M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"LONG, Qingquan",CHN,Men,"- 56kg, total (bantamweight)",M,Gold
Beijing,2008,Weightlifting,Weightlifting,"HOANG, Anh Tuan",VIE,Men,"- 56kg, total (bantamweight)",M,Silver
Beijing,2008,Weightlifting,Weightlifting,"SCERBATIHS, Viktors",LAT,Men,+ 105kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"STEINER, Matthias",GER,Men,+ 105kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"CHIGISHEV, Evgeny",RUS,Men,+ 105kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"GRABOVETSKAYA, Mariya",KAZ,Women,+ 75kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"JANG, Miran",KOR,Women,+ 75kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"KOROBKA, Olha",UKR,Women,+ 75kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"LAPIKOV, Dmitry",RUS,Men,105kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"ARAMNAU, Andrei",BLR,Men,105kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"KLOKOV, Dmitriy",RUS,Men,105kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"CHEN, Wei-Ling",TPE,Women,48kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"CHEN, Xiexia",CHN,Women,48kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"OZKAN, Sibel",TUR,Women,48kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"NOVIKAVA, Nastassia",BLR,Women,53kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"JAROENRATTANATARAKOON, Prapawadee",THA,Women,53kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"YOON, Jinhee",KOR,Women,53kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"O, Jong Ae",PRK,Women,58kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"CHEN, Yanqing",CHN,Women,58kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"SHAINOVA, Marina",RUS,Women,58kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,TRIYATNO,INA,Men,62kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"ZHANG, Xiangxiang",CHN,Men,62kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"SALAZAR, Diego",COL,Men,62kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"LU, Ying-Chi",TPE,Women,63kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"PAK, Hyon Suk",PRK,Women,63kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"NEKRASSOVA, Irina",KAZ,Women,63kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Gevorg",ARM,Men,69kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"LIAO, Hui",CHN,Men,69kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"DABAYA-TIENTCHEU, Vencelas",FRA,Men,69kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"DAVYDOVA, Natalya",UKR,Women,69kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"LIU, Chunhong",CHN,Women,69kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"SLIVENKO, Oxana",RUS,Women,69kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"EVSTYUKHINA, Nadezda",RUS,Women,75kg,W,Bronze
Beijing,2008,Weightlifting,Weightlifting,"CAO, Lei",CHN,Women,75kg,W,Gold
Beijing,2008,Weightlifting,Weightlifting,"VAZHENINA, Alla",KAZ,Women,75kg,W,Silver
Beijing,2008,Weightlifting,Weightlifting,"DAVTYAN, Gevorg",ARM,Men,77kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"SA, Jaehyouk",KOR,Men,77kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"LI, Hongli",CHN,Men,77kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"MARTIROSYAN, Tigran Varban",ARM,Men,85kg,M,Bronze
Beijing,2008,Weightlifting,Weightlifting,"LU, Yong",CHN,Men,85kg,M,Gold
Beijing,2008,Weightlifting,Weightlifting,"RYBAKOU, Andrei",BLR,Men,85kg,M,Silver
Beijing,2008,Weightlifting,Weightlifting,"AKKAEV, Khadzhimurat",RUS,Men,94kg,M,Bronze
